Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
6.51,9.96,"12,204",287,"37,336,716","37,336,716",0.00%,29/05/2017,"1,516","1,245",2.32%,8.60%,4.07,5.07,0.45,0.52
