Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
10.80,25.10,"213,164",611,"37,962,045","37,962,045",0.00%,09/08/2019,"4,840","6,996",20.91%,23.39%,1.10,3.32,0.77,1.34
