Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
51.00,65.10,"1,340,014","61,114","985,715,972","985,564,152",0.00%,,"5,876","3,681",5.51%,21.55%,4.14,10.55,1.96,0.12
