Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
20.94,34.93,"35,531","3,840","117,796,183","117,796,183",6.13%,03/11/2020,"4,375","4,500",10.39%,17.40%,1.54,7.45,1.47,0.74
