Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
3.90,8.30,202,29,"4,309,550","4,309,550",0.00%,07/03/2008,0,"1,386",0.00%,0.00%,1.69,0.00,0.65,0.19
