Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
12.39,20.56,30,183,"10,792,275","10,792,275",9.41%,09/07/2020,0,"2,336",0.00%,0.00%,0.00,0.00,0.00,0.47
