Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
19.30,29.33,211,185,"7,326,861","7,326,928",10.67%,04/08/2020,"2,591","3,940",6.67%,15.35%,1.99,9.76,1.62,0.12
