Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
7.30,14.60,"8,885,906","25,071","1,803,653,429","1,885,215,716",0.00%,29/11/2013,"1,318","1,361",0.51%,8.64%,17.20,10.54,1.02,1.17
