Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
30.23,43.96,803,510,"13,500,000","13,500,000",4.77%,26/08/2020,"2,087","3,976",5.35%,7.66%,1.38,18.08,1.78,0.29
