Giáthấpnhất52tuần,Giácaonhất52tuần,KhốilượngTB10ngày,Thịgiávốn(tỷVND),SốCPđanglưuhành,SốCPđangniêmyết,Tỷlệcổtức/Thịgiá,GDKHQ(Cổtứctiền),EPS(4quý),EPS(năm),ROA,ROE,ĐònbẩyTC,P/E,P/B,Beta
32.13,46.81,"4,994",609,"14,500,000","14,500,000",11.90%,19/11/2020,"7,805","11,123",12.91%,17.61%,1.23,5.38,0.93,0.31
